15-Julio-2018 => Estacion: Los Chillos;0.45;11.82
16-Julio-2018 => Estacion: Los Chillos;0.4;8.9
17-Julio-2018 => Estacion: Los Chillos;0.49;10.65
18-Julio-2018 => Estacion: Los Chillos;0.49;14.59
19-Julio-2018 => Estacion: Los Chillos;0.58;15.42
20-Julio-2018 => Estacion: Los Chillos;0.6;17.88
21-Julio-2018 => Estacion: Los Chillos;0.68;19.23
22-Julio-2018 => Estacion: Los Chillos;0.57;15.34
23-Julio-2018 => Estacion: Los Chillos;0.62;13.96
24-Julio-2018 => Estacion: Los Chillos;0.53;14.09
25-Julio-2018 => Estacion: Los Chillos;0.53;13.16
26-Julio-2018 => Estacion: Los Chillos;0.5;15.82
27-Julio-2018 => Estacion: Los Chillos;0.71;15.91
28-Julio-2018 => Estacion: Los Chillos;0.57;18.47
29-Julio-2018 => Estacion: Los Chillos;0.54;14.16
30-Julio-2018 => Estacion: Los Chillos;0.47;11.9
31-Julio-2018 => Estacion: Los Chillos;0.75;13.45
01-Agosto-2018 => Estacion: Cotocollao;0.79;20.34
02-Agosto-2018 => Estacion: Cotocollao;0.64;18.1
03-Agosto-2018 => Estacion: Cotocollao;0.6;17.85
04-Agosto-2018 => Estacion: Cotocollao;0.61;16.8
05-Agosto-2018 => Estacion: Cotocollao;0.55;16.35
06-Agosto-2018 => Estacion: Cotocollao;0.64;14.63
07-Agosto-2018 => Estacion: Cotocollao;0.76;10.28
08-Agosto-2018 => Estacion: Cotocollao;0.48;7.99
09-Agosto-2018 => Estacion: Cotocollao;0.35;8.69
10-Agosto-2018 => Estacion: Cotocollao;0.35;7.35
11-Agosto-2018 => Estacion: Cotocollao;0.41;7.22
12-Agosto-2018 => Estacion: Cotocollao;0.4;9
13-Agosto-2018 => Estacion: Cotocollao;0.63;21.39
14-Agosto-2018 => Estacion: Cotocollao;0.69;22.35
15-Agosto-2018 => Estacion: Cotocollao;0.79;20.97
16-Agosto-2018 => Estacion: Cotocollao;0.44;18.67
17-Agosto-2018 => Estacion: Cotocollao;0.46;13.84
18-Agosto-2018 => Estacion: Cotocollao;0.57;17.09
19-Agosto-2018 => Estacion: Cotocollao;0.42;15.71
20-Agosto-2018 => Estacion: Cotocollao;0.41;10.46
21-Agosto-2018 => Estacion: Cotocollao;0.34;9.4
22-Agosto-2018 => Estacion: Cotocollao;0.42;11.07
23-Agosto-2018 => Estacion: Cotocollao;0.51;15.15
24-Agosto-2018 => Estacion: Cotocollao;0.54;17.61
25-Agosto-2018 => Estacion: Cotocollao;0.57;14.49
26-Agosto-2018 => Estacion: Cotocollao;0.39;13.89
27-Agosto-2018 => Estacion: Cotocollao;0.53;13.78
28-Agosto-2018 => Estacion: Cotocollao;0.53;18.82
29-Agosto-2018 => Estacion: Cotocollao;0.54;13.25
30-Agosto-2018 => Estacion: Cotocollao;0.64;18.69
31-Agosto-2018 => Estacion: Cotocollao;0.81;24.34
01-Agosto-2018 => Estacion: Carapungo;0.66;23
02-Agosto-2018 => Estacion: Carapungo;0.54;22.91
03-Agosto-2018 => Estacion: Carapungo;0.41;20.45
04-Agosto-2018 => Estacion: Carapungo;0.43;19.79
05-Agosto-2018 => Estacion: Carapungo;0.44;19.35
06-Agosto-2018 => Estacion: Carapungo;0.42;16.06
07-Agosto-2018 => Estacion: Carapungo;0.45;12.54
08-Agosto-2018 => Estacion: Carapungo;0.42;11.89
09-Agosto-2018 => Estacion: Carapungo;0.36;11.4
10-Agosto-2018 => Estacion: Carapungo;0.36;11.12
11-Agosto-2018 => Estacion: Carapungo;0.34;10.91
12-Agosto-2018 => Estacion: Carapungo;0.37;13.03
13-Agosto-2018 => Estacion: Carapungo;0.55;21.57
14-Agosto-2018 => Estacion: Carapungo;0.45;23.79
15-Agosto-2018 => Estacion: Carapungo;0.53;26.38
16-Agosto-2018 => Estacion: Carapungo;0.3;22.3
17-Agosto-2018 => Estacion: Carapungo;0.53;17.19
18-Agosto-2018 => Estacion: Carapungo;0.56;22.88
19-Agosto-2018 => Estacion: Carapungo;0.55;20.07
20-Agosto-2018 => Estacion: Carapungo;0.47;16.02
21-Agosto-2018 => Estacion: Carapungo;0.4;13.59
22-Agosto-2018 => Estacion: Carapungo;0.57;19.15
23-Agosto-2018 => Estacion: Carapungo;0.62;22.59
24-Agosto-2018 => Estacion: Carapungo;0.59;26.15
25-Agosto-2018 => Estacion: Carapungo;0.6;22.66
26-Agosto-2018 => Estacion: Carapungo;0.39;18.06
27-Agosto-2018 => Estacion: Carapungo;0.5;17.07
28-Agosto-2018 => Estacion: Carapungo;0.49;21.58
29-Agosto-2018 => Estacion: Carapungo;0.6;19.89
30-Agosto-2018 => Estacion: Carapungo;0.57;27.12
31-Agosto-2018 => Estacion: Carapungo;0.63;31.43
01-Agosto-2018 => Estacion: Belisario;0.74;16.72
02-Agosto-2018 => Estacion: Belisario;0.5;12.86
03-Agosto-2018 => Estacion: Belisario;0.78;16.99
04-Agosto-2018 => Estacion: Belisario;0.67;16.51
05-Agosto-2018 => Estacion: Belisario;0.55;15.33
06-Agosto-2018 => Estacion: Belisario;0.5;13.97
07-Agosto-2018 => Estacion: Belisario;0.53;7.85
08-Agosto-2018 => Estacion: Belisario;0.5;7.63
09-Agosto-2018 => Estacion: Belisario;0.55;6.79
10-Agosto-2018 => Estacion: Belisario;0.45;6.88
11-Agosto-2018 => Estacion: Belisario;0.52;6.78
12-Agosto-2018 => Estacion: Belisario;0.46;6.42
13-Agosto-2018 => Estacion: Belisario;0.73;12.49
14-Agosto-2018 => Estacion: Belisario;0.66;18.28
15-Agosto-2018 => Estacion: Belisario;0.35;17.41
16-Agosto-2018 => Estacion: Belisario;0.4;10.38
17-Agosto-2018 => Estacion: Belisario;0.37;8.06
18-Agosto-2018 => Estacion: Belisario;0.3;7.73
19-Agosto-2018 => Estacion: Belisario;0.25;7.21
20-Agosto-2018 => Estacion: Belisario;0.37;7.5
21-Agosto-2018 => Estacion: Belisario;0.4;7.59
22-Agosto-2018 => Estacion: Belisario;0.37;8.15
23-Agosto-2018 => Estacion: Belisario;0.45;10.1
24-Agosto-2018 => Estacion: Belisario;0.42;9.72
25-Agosto-2018 => Estacion: Belisario;0.35;8.03
26-Agosto-2018 => Estacion: Belisario;0.27;7.39
27-Agosto-2018 => Estacion: Belisario;0.51;9.23
28-Agosto-2018 => Estacion: Belisario;0.57;10.03
29-Agosto-2018 => Estacion: Belisario;0.47;7.57
30-Agosto-2018 => Estacion: Belisario;0.59;16.11
31-Agosto-2018 => Estacion: Belisario;0.66;19.78
01-Agosto-2018 => Estacion: El Camal;0.75;21.92
02-Agosto-2018 => Estacion: El Camal;0.78;16.84
03-Agosto-2018 => Estacion: El Camal;0.85;24.4
04-Agosto-2018 => Estacion: El Camal;0.81;20.7
05-Agosto-2018 => Estacion: El Camal;0.69;22.65
06-Agosto-2018 => Estacion: El Camal;0.5;18.54
07-Agosto-2018 => Estacion: El Camal;0.44;13.42
08-Agosto-2018 => Estacion: El Camal;0.42;10.38
09-Agosto-2018 => Estacion: El Camal;0.46;11.1
10-Agosto-2018 => Estacion: El Camal;0.43;10.54
11-Agosto-2018 => Estacion: El Camal;0.54;9.88
12-Agosto-2018 => Estacion: El Camal;0.5;9.62
13-Agosto-2018 => Estacion: El Camal;0.57;11.26
14-Agosto-2018 => Estacion: El Camal;0.82;16.21
15-Agosto-2018 => Estacion: El Camal;0.81;20.05
16-Agosto-2018 => Estacion: El Camal;0.75;17.01
17-Agosto-2018 => Estacion: El Camal;0.63;13.77
18-Agosto-2018 => Estacion: El Camal;0.41;12
19-Agosto-2018 => Estacion: El Camal;0.33;11.44
20-Agosto-2018 => Estacion: El Camal;0.39;20.39
21-Agosto-2018 => Estacion: El Camal;0.4;33.83
22-Agosto-2018 => Estacion: El Camal;0.46;25.54
23-Agosto-2018 => Estacion: El Camal;0.49;26.01
24-Agosto-2018 => Estacion: El Camal;0.54;11.8
25-Agosto-2018 => Estacion: El Camal;0.53;11.98
26-Agosto-2018 => Estacion: El Camal;0.5;10.04
27-Agosto-2018 => Estacion: El Camal;0.53;11.56
28-Agosto-2018 => Estacion: El Camal;0.44;11.2
29-Agosto-2018 => Estacion: El Camal;0.56;12.25
30-Agosto-2018 => Estacion: El Camal;0.68;14.73
31-Agosto-2018 => Estacion: El Camal;0.93;21.36
01-Agosto-2018 => Estacion: Centro;0.54;19.07
02-Agosto-2018 => Estacion: Centro;0.49;12.84
03-Agosto-2018 => Estacion: Centro;0.71;19.05
04-Agosto-2018 => Estacion: Centro;0.82;16.91
05-Agosto-2018 => Estacion: Centro;0.65;18.99
06-Agosto-2018 => Estacion: Centro;0.51;17.01
07-Agosto-2018 => Estacion: Centro;0.4;11.98
08-Agosto-2018 => Estacion: Centro;0.21;9.32
09-Agosto-2018 => Estacion: Centro;0.23;9.55
10-Agosto-2018 => Estacion: Centro;0.28;9.73
11-Agosto-2018 => Estacion: Centro;0.32;10.4
12-Agosto-2018 => Estacion: Centro;0.33;11.39
13-Agosto-2018 => Estacion: Centro;0.48;12.91
14-Agosto-2018 => Estacion: Centro;0.73;16.76
15-Agosto-2018 => Estacion: Centro;0.52;17.18
16-Agosto-2018 => Estacion: Centro;0.61;13.85
17-Agosto-2018 => Estacion: Centro;0.34;10.97
18-Agosto-2018 => Estacion: Centro;0.22;11.09
19-Agosto-2018 => Estacion: Centro;0.16;13.16
20-Agosto-2018 => Estacion: Centro;0.26;14.41
21-Agosto-2018 => Estacion: Centro;0.16;33.94
22-Agosto-2018 => Estacion: Centro;0.27;34.72
23-Agosto-2018 => Estacion: Centro;0.53;15.54
24-Agosto-2018 => Estacion: Centro;0.43;10.01
25-Agosto-2018 => Estacion: Centro;0.22;9.45
26-Agosto-2018 => Estacion: Centro;0.2;8.62
27-Agosto-2018 => Estacion: Centro;0.34;9.61
28-Agosto-2018 => Estacion: Centro;0.66;8.74
29-Agosto-2018 => Estacion: Centro;0.46;11.23
30-Agosto-2018 => Estacion: Centro;0.34;15.45
31-Agosto-2018 => Estacion: Centro;0.25;21.81
01-Agosto-2018 => Estacion: Guamani;0.5;0
02-Agosto-2018 => Estacion: Guamani;0.57;0
03-Agosto-2018 => Estacion: Guamani;0.52;0
04-Agosto-2018 => Estacion: Guamani;0.83;0
05-Agosto-2018 => Estacion: Guamani;0.52;0
06-Agosto-2018 => Estacion: Guamani;0.34;0
07-Agosto-2018 => Estacion: Guamani;0.34;0
08-Agosto-2018 => Estacion: Guamani;0.33;0
09-Agosto-2018 => Estacion: Guamani;0.31;0
10-Agosto-2018 => Estacion: Guamani;0.35;0
11-Agosto-2018 => Estacion: Guamani;0.4;0
12-Agosto-2018 => Estacion: Guamani;0.35;0
13-Agosto-2018 => Estacion: Guamani;0.55;0
14-Agosto-2018 => Estacion: Guamani;0.58;0
15-Agosto-2018 => Estacion: Guamani;0.42;0
16-Agosto-2018 => Estacion: Guamani;0.45;0
17-Agosto-2018 => Estacion: Guamani;0.46;0
18-Agosto-2018 => Estacion: Guamani;0.48;0
19-Agosto-2018 => Estacion: Guamani;0.4;0
20-Agosto-2018 => Estacion: Guamani;0.45;0
21-Agosto-2018 => Estacion: Guamani;0.43;0
22-Agosto-2018 => Estacion: Guamani;0.44;0
23-Agosto-2018 => Estacion: Guamani;0.43;0
24-Agosto-2018 => Estacion: Guamani;0.42;0
25-Agosto-2018 => Estacion: Guamani;0.38;0
26-Agosto-2018 => Estacion: Guamani;0.46;0
27-Agosto-2018 => Estacion: Guamani;0.4;0
28-Agosto-2018 => Estacion: Guamani;0.4;0
29-Agosto-2018 => Estacion: Guamani;0.39;0
30-Agosto-2018 => Estacion: Guamani;0.48;0
31-Agosto-2018 => Estacion: Guamani;0.54;0
01-Agosto-2018 => Estacion: Los Chillos;0.74;14.79
02-Agosto-2018 => Estacion: Los Chillos;0.69;12.22
03-Agosto-2018 => Estacion: Los Chillos;0.55;17.11
04-Agosto-2018 => Estacion: Los Chillos;0.66;15.54
05-Agosto-2018 => Estacion: Los Chillos;0.64;15.08
06-Agosto-2018 => Estacion: Los Chillos;0.62;14.36
07-Agosto-2018 => Estacion: Los Chillos;0.61;10.72
08-Agosto-2018 => Estacion: Los Chillos;0.62;11.21
09-Agosto-2018 => Estacion: Los Chillos;0.45;7.92
10-Agosto-2018 => Estacion: Los Chillos;0.49;7.14
11-Agosto-2018 => Estacion: Los Chillos;0.57;9.96
12-Agosto-2018 => Estacion: Los Chillos;0.63;11.7
13-Agosto-2018 => Estacion: Los Chillos;0.56;12.98
14-Agosto-2018 => Estacion: Los Chillos;0.65;14.47
15-Agosto-2018 => Estacion: Los Chillos;0.64;17.9
16-Agosto-2018 => Estacion: Los Chillos;0.77;17.54
17-Agosto-2018 => Estacion: Los Chillos;0.72;13.52
18-Agosto-2018 => Estacion: Los Chillos;0.65;12.38
19-Agosto-2018 => Estacion: Los Chillos;0.62;11.69
20-Agosto-2018 => Estacion: Los Chillos;0.67;10.42
21-Agosto-2018 => Estacion: Los Chillos;0.62;10.29
22-Agosto-2018 => Estacion: Los Chillos;0.67;10.64
23-Agosto-2018 => Estacion: Los Chillos;0.6;11.64
24-Agosto-2018 => Estacion: Los Chillos;0.66;12.33
25-Agosto-2018 => Estacion: Los Chillos;0.57;13.53
26-Agosto-2018 => Estacion: Los Chillos;0.49;11.95
27-Agosto-2018 => Estacion: Los Chillos;0.53;10.79
28-Agosto-2018 => Estacion: Los Chillos;0.56;11.83
29-Agosto-2018 => Estacion: Los Chillos;0.59;13.12
30-Agosto-2018 => Estacion: Los Chillos;0.58;18.11
31-Agosto-2018 => Estacion: Los Chillos;0.62;21.78
01-Septiembre-2018 => Estacion: Cotocollao;0.75;23.47
02-Septiembre-2018 => Estacion: Cotocollao;0.65;23.76
03-Septiembre-2018 => Estacion: Cotocollao;0.63;23.89
04-Septiembre-2018 => Estacion: Cotocollao;0.47;13.54
05-Septiembre-2018 => Estacion: Cotocollao;0.53;17.64
06-Septiembre-2018 => Estacion: Cotocollao;0.68;27.12
07-Septiembre-2018 => Estacion: Cotocollao;0.71;29.24
08-Septiembre-2018 => Estacion: Cotocollao;0.79;30.95
09-Septiembre-2018 => Estacion: Cotocollao;0.58;17.49
10-Septiembre-2018 => Estacion: Cotocollao;0.67;13.68
11-Septiembre-2018 => Estacion: Cotocollao;0.78;25.66
12-Septiembre-2018 => Estacion: Cotocollao;0.81;31.13
13-Septiembre-2018 => Estacion: Cotocollao;0.53;27.72
14-Septiembre-2018 => Estacion: Cotocollao;0.62;23.43
15-Septiembre-2018 => Estacion: Cotocollao;0.59;22.34
16-Septiembre-2018 => Estacion: Cotocollao;0.84;17.75
17-Septiembre-2018 => Estacion: Cotocollao;0.78;19.3
18-Septiembre-2018 => Estacion: Cotocollao;0.76;21.7
19-Septiembre-2018 => Estacion: Cotocollao;0.63;21.65
20-Septiembre-2018 => Estacion: Cotocollao;0.52;18.86
21-Septiembre-2018 => Estacion: Cotocollao;0.28;12.37
23-Septiembre-2018 => Estacion: Cotocollao;0.57;15.58
24-Septiembre-2018 => Estacion: Cotocollao;0.58;16.02
25-Septiembre-2018 => Estacion: Cotocollao;0.55;14.83
26-Septiembre-2018 => Estacion: Cotocollao;0.65;19.39
27-Septiembre-2018 => Estacion: Cotocollao;0.61;19.79
28-Septiembre-2018 => Estacion: Cotocollao;0.73;24.22
29-Septiembre-2018 => Estacion: Cotocollao;0.65;23.88
30-Septiembre-2018 => Estacion: Cotocollao;0.78;21.42
01-Septiembre-2018 => Estacion: Carapungo;0.75;30.08
02-Septiembre-2018 => Estacion: Carapungo;0.57;27.06
03-Septiembre-2018 => Estacion: Carapungo;0.54;19.87
04-Septiembre-2018 => Estacion: Carapungo;0.55;19.01
05-Septiembre-2018 => Estacion: Carapungo;0.52;24.2
06-Septiembre-2018 => Estacion: Carapungo;0.56;32.9
07-Septiembre-2018 => Estacion: Carapungo;0.57;32.24
08-Septiembre-2018 => Estacion: Carapungo;0.74;37.66
09-Septiembre-2018 => Estacion: Carapungo;0.62;26.07
10-Septiembre-2018 => Estacion: Carapungo;0.63;20.89
11-Septiembre-2018 => Estacion: Carapungo;0.61;32.51
12-Septiembre-2018 => Estacion: Carapungo;0.63;34.24
13-Septiembre-2018 => Estacion: Carapungo;0.51;33.79
14-Septiembre-2018 => Estacion: Carapungo;0.49;30.48
15-Septiembre-2018 => Estacion: Carapungo;0.45;26.44
16-Septiembre-2018 => Estacion: Carapungo;0.84;21.47
17-Septiembre-2018 => Estacion: Carapungo;0.8;34.21
18-Septiembre-2018 => Estacion: Carapungo;0.6;25.81
19-Septiembre-2018 => Estacion: Carapungo;0.58;31.5
20-Septiembre-2018 => Estacion: Carapungo;0.56;30.41
21-Septiembre-2018 => Estacion: Carapungo;0.47;21.08
22-Septiembre-2018 => Estacion: Carapungo;0.63;23.4
25-Septiembre-2018 => Estacion: Carapungo;0.26;24.1
26-Septiembre-2018 => Estacion: Carapungo;0.54;37.46
27-Septiembre-2018 => Estacion: Carapungo;0.38;44.94
28-Septiembre-2018 => Estacion: Carapungo;0.41;45.8
29-Septiembre-2018 => Estacion: Carapungo;0.43;37.16
30-Septiembre-2018 => Estacion: Carapungo;0.48;35.58
01-Septiembre-2018 => Estacion: Belisario;0.48;17.92
02-Septiembre-2018 => Estacion: Belisario;0.37;16.31
03-Septiembre-2018 => Estacion: Belisario;0.42;12.13
04-Septiembre-2018 => Estacion: Belisario;0.44;11.6
05-Septiembre-2018 => Estacion: Belisario;0.49;16.06
06-Septiembre-2018 => Estacion: Belisario;0.56;17.71
07-Septiembre-2018 => Estacion: Belisario;0.7;24.81
08-Septiembre-2018 => Estacion: Belisario;0.69;25.52
09-Septiembre-2018 => Estacion: Belisario;0.45;13.11
10-Septiembre-2018 => Estacion: Belisario;0.65;11.81
11-Septiembre-2018 => Estacion: Belisario;0.74;20.34
12-Septiembre-2018 => Estacion: Belisario;0.71;25.55
13-Septiembre-2018 => Estacion: Belisario;0.68;27.34
14-Septiembre-2018 => Estacion: Belisario;0.84;25.27
15-Septiembre-2018 => Estacion: Belisario;0.54;21.2
16-Septiembre-2018 => Estacion: Belisario;0.62;15.86
17-Septiembre-2018 => Estacion: Belisario;0.83;20.23
18-Septiembre-2018 => Estacion: Belisario;0.56;21.95
19-Septiembre-2018 => Estacion: Belisario;0.48;14.66
20-Septiembre-2018 => Estacion: Belisario;0.48;12.17
21-Septiembre-2018 => Estacion: Belisario;0.58;13.09
22-Septiembre-2018 => Estacion: Belisario;0.49;14.19
23-Septiembre-2018 => Estacion: Belisario;0.45;9.84
24-Septiembre-2018 => Estacion: Belisario;0.54;15.52
25-Septiembre-2018 => Estacion: Belisario;0.55;13.91
26-Septiembre-2018 => Estacion: Belisario;0.65;18.75
27-Septiembre-2018 => Estacion: Belisario;0.64;20.7
28-Septiembre-2018 => Estacion: Belisario;0.72;22.74
29-Septiembre-2018 => Estacion: Belisario;0.52;21.97
30-Septiembre-2018 => Estacion: Belisario;0.54;19.29
01-Septiembre-2018 => Estacion: El Camal;1.06;21.03
02-Septiembre-2018 => Estacion: El Camal;0.78;20.61
03-Septiembre-2018 => Estacion: El Camal;0.59;13.96
04-Septiembre-2018 => Estacion: El Camal;0.43;12.48
05-Septiembre-2018 => Estacion: El Camal;0.48;14.87
06-Septiembre-2018 => Estacion: El Camal;0.65;19.85
07-Septiembre-2018 => Estacion: El Camal;0.6;28.86
10-Septiembre-2018 => Estacion: El Camal;0.53;39.97
11-Septiembre-2018 => Estacion: El Camal;0.79;28.47
12-Septiembre-2018 => Estacion: El Camal;0.88;35.86
13-Septiembre-2018 => Estacion: El Camal;1;29.11
14-Septiembre-2018 => Estacion: El Camal;1.07;25.63
15-Septiembre-2018 => Estacion: El Camal;0.98;26.38
16-Septiembre-2018 => Estacion: El Camal;1.1;19.23
17-Septiembre-2018 => Estacion: El Camal;1.02;27.86
18-Septiembre-2018 => Estacion: El Camal;0.88;26.96
19-Septiembre-2018 => Estacion: El Camal;0.62;22.62
20-Septiembre-2018 => Estacion: El Camal;0.5;16.13
21-Septiembre-2018 => Estacion: El Camal;0.67;16.36
22-Septiembre-2018 => Estacion: El Camal;0.74;18.98
23-Septiembre-2018 => Estacion: El Camal;0.6;14.11
24-Septiembre-2018 => Estacion: El Camal;0.47;13.84
25-Septiembre-2018 => Estacion: El Camal;0.55;12.68
26-Septiembre-2018 => Estacion: El Camal;0.76;19.17
27-Septiembre-2018 => Estacion: El Camal;0.79;21.38
28-Septiembre-2018 => Estacion: El Camal;0.68;21.84
29-Septiembre-2018 => Estacion: El Camal;0.65;21.08
30-Septiembre-2018 => Estacion: El Camal;0.62;39.38
01-Septiembre-2018 => Estacion: Centro;0.34;16.69
02-Septiembre-2018 => Estacion: Centro;0.27;11.89
03-Septiembre-2018 => Estacion: Centro;0.28;12.04
04-Septiembre-2018 => Estacion: Centro;0.28;11.98
05-Septiembre-2018 => Estacion: Centro;0.31;14.57
06-Septiembre-2018 => Estacion: Centro;0.4;15.97
07-Septiembre-2018 => Estacion: Centro;0.69;26.14
10-Septiembre-2018 => Estacion: Centro;0.34;17.06
11-Septiembre-2018 => Estacion: Centro;0.2;20.32
12-Septiembre-2018 => Estacion: Centro;0.4;23.3
13-Septiembre-2018 => Estacion: Centro;0.75;26.27
14-Septiembre-2018 => Estacion: Centro;0.64;22.53
15-Septiembre-2018 => Estacion: Centro;0.68;20.99
16-Septiembre-2018 => Estacion: Centro;0.76;16.27
17-Septiembre-2018 => Estacion: Centro;0.93;21.12
18-Septiembre-2018 => Estacion: Centro;0.59;22.07
19-Septiembre-2018 => Estacion: Centro;0.35;18.07
20-Septiembre-2018 => Estacion: Centro;0.36;11.99
21-Septiembre-2018 => Estacion: Centro;0.55;17.5
22-Septiembre-2018 => Estacion: Centro;0.45;16.82
23-Septiembre-2018 => Estacion: Centro;0.47;11.63
24-Septiembre-2018 => Estacion: Centro;0.44;11.86
25-Septiembre-2018 => Estacion: Centro;0.58;12.78
26-Septiembre-2018 => Estacion: Centro;0.59;17.85
27-Septiembre-2018 => Estacion: Centro;0.71;19.79
28-Septiembre-2018 => Estacion: Centro;0.73;21.35
29-Septiembre-2018 => Estacion: Centro;0.63;19.3
30-Septiembre-2018 => Estacion: Centro;0.44;21.14
01-Septiembre-2018 => Estacion: Guamani;0.74;0
02-Septiembre-2018 => Estacion: Guamani;0.48;0
03-Septiembre-2018 => Estacion: Guamani;0.53;0
04-Septiembre-2018 => Estacion: Guamani;0.46;0
05-Septiembre-2018 => Estacion: Guamani;0.51;0
06-Septiembre-2018 => Estacion: Guamani;0.58;0
07-Septiembre-2018 => Estacion: Guamani;0.68;0
08-Septiembre-2018 => Estacion: Guamani;0.51;0
09-Septiembre-2018 => Estacion: Guamani;0.42;0
10-Septiembre-2018 => Estacion: Guamani;0.46;0
11-Septiembre-2018 => Estacion: Guamani;0.58;0
12-Septiembre-2018 => Estacion: Guamani;0.66;0
13-Septiembre-2018 => Estacion: Guamani;0.82;0
14-Septiembre-2018 => Estacion: Guamani;0.77;0
15-Septiembre-2018 => Estacion: Guamani;0.82;0
16-Septiembre-2018 => Estacion: Guamani;0.82;0
17-Septiembre-2018 => Estacion: Guamani;0.84;0
18-Septiembre-2018 => Estacion: Guamani;0.58;0
19-Septiembre-2018 => Estacion: Guamani;0.51;0
20-Septiembre-2018 => Estacion: Guamani;0.45;0
21-Septiembre-2018 => Estacion: Guamani;0.58;0
22-Septiembre-2018 => Estacion: Guamani;0.55;0
23-Septiembre-2018 => Estacion: Guamani;0.6;0
24-Septiembre-2018 => Estacion: Guamani;0.49;0
25-Septiembre-2018 => Estacion: Guamani;0.3;0
26-Septiembre-2018 => Estacion: Guamani;0.62;0
27-Septiembre-2018 => Estacion: Guamani;0.79;0
28-Septiembre-2018 => Estacion: Guamani;0.53;0
29-Septiembre-2018 => Estacion: Guamani;0.42;0
30-Septiembre-2018 => Estacion: Guamani;0.47;0
01-Septiembre-2018 => Estacion: Los Chillos;0.73;20.26
02-Septiembre-2018 => Estacion: Los Chillos;0.57;17.57
03-Septiembre-2018 => Estacion: Los Chillos;0.61;14.05
04-Septiembre-2018 => Estacion: Los Chillos;0.56;12.8
05-Septiembre-2018 => Estacion: Los Chillos;0.65;18.38
06-Septiembre-2018 => Estacion: Los Chillos;0.65;27.68
07-Septiembre-2018 => Estacion: Los Chillos;0.63;23.89
08-Septiembre-2018 => Estacion: Los Chillos;0.66;24.63
09-Septiembre-2018 => Estacion: Los Chillos;0.56;18.51
10-Septiembre-2018 => Estacion: Los Chillos;0.63;15.87
11-Septiembre-2018 => Estacion: Los Chillos;0.62;27.27
12-Septiembre-2018 => Estacion: Los Chillos;0.64;24.01
13-Septiembre-2018 => Estacion: Los Chillos;0.71;22.06
14-Septiembre-2018 => Estacion: Los Chillos;0.66;18.85
15-Septiembre-2018 => Estacion: Los Chillos;0.7;17.36
16-Septiembre-2018 => Estacion: Los Chillos;0.66;14.88
17-Septiembre-2018 => Estacion: Los Chillos;0.71;14.23
18-Septiembre-2018 => Estacion: Los Chillos;0.65;17.09
19-Septiembre-2018 => Estacion: Los Chillos;0.64;16.23
20-Septiembre-2018 => Estacion: Los Chillos;0.62;13.66
21-Septiembre-2018 => Estacion: Los Chillos;0.67;14.64
22-Septiembre-2018 => Estacion: Los Chillos;0.69;17.28
23-Septiembre-2018 => Estacion: Los Chillos;0.59;16.75
24-Septiembre-2018 => Estacion: Los Chillos;0.62;17.1
25-Septiembre-2018 => Estacion: Los Chillos;0.59;17.88
26-Septiembre-2018 => Estacion: Los Chillos;0.65;24.33
27-Septiembre-2018 => Estacion: Los Chillos;0.66;17.59
28-Septiembre-2018 => Estacion: Los Chillos;0.58;19.5
29-Septiembre-2018 => Estacion: Los Chillos;0.57;17.52
30-Septiembre-2018 => Estacion: Los Chillos;0.5;19.27
01-Octubre-2018 => Estacion: Cotocollao;0.77;29.05
02-Octubre-2018 => Estacion: Cotocollao;0.65;28.05
03-Octubre-2018 => Estacion: Cotocollao;0.63;30.93
04-Octubre-2018 => Estacion: Cotocollao;0.57;28.81
05-Octubre-2018 => Estacion: Cotocollao;0.55;27.31
06-Octubre-2018 => Estacion: Cotocollao;0.73;33.17
07-Octubre-2018 => Estacion: Cotocollao;0.56;33.29
08-Octubre-2018 => Estacion: Cotocollao;0.51;31.83
09-Octubre-2018 => Estacion: Cotocollao;0.57;21.07
10-Octubre-2018 => Estacion: Cotocollao;0.59;18.62
11-Octubre-2018 => Estacion: Cotocollao;0.69;19.72
12-Octubre-2018 => Estacion: Cotocollao;0.71;22.3
13-Octubre-2018 => Estacion: Cotocollao;0.63;23.61
14-Octubre-2018 => Estacion: Cotocollao;0.51;22.37
15-Octubre-2018 => Estacion: Cotocollao;0.65;30.84
16-Octubre-2018 => Estacion: Cotocollao;0.53;30.91
17-Octubre-2018 => Estacion: Cotocollao;0.72;32.84
18-Octubre-2018 => Estacion: Cotocollao;0.59;32.59
19-Octubre-2018 => Estacion: Cotocollao;0.66;30.51
20-Octubre-2018 => Estacion: Cotocollao;0.65;30.21
21-Octubre-2018 => Estacion: Cotocollao;0.52;19.41
22-Octubre-2018 => Estacion: Cotocollao;0.64;22.49
23-Octubre-2018 => Estacion: Cotocollao;0.84;22.4
24-Octubre-2018 => Estacion: Cotocollao;0.98;23.43
25-Octubre-2018 => Estacion: Cotocollao;0.66;28.47
26-Octubre-2018 => Estacion: Cotocollao;0.5;28.84
27-Octubre-2018 => Estacion: Cotocollao;0.46;24.73
28-Octubre-2018 => Estacion: Cotocollao;0.45;22.21
29-Octubre-2018 => Estacion: Cotocollao;0.43;25.35
30-Octubre-2018 => Estacion: Cotocollao;0.4;25.45
31-Octubre-2018 => Estacion: Cotocollao;0.49;26.81
01-Octubre-2018 => Estacion: Carapungo;0.49;41.61
